Clave_de_entidad_federativa,Nombre_de_la_entidad,Clave_de_municipio,Nombre_del_municipio,Clave_de_AGEB,Clave_de_la_manzana,Población_total,Población_masculina,Población_de_0_a_2_años,Población_masculina_de_0_a_2_años,Población_de_3_años_y_más,Población_masculina_de_3_años_y_más,Población_de_5_años_y_más,Población_masculina_de_5_años_y_más,Población_de_12_años_y_más,Población_masculina_de_12_años_y_más,Población_de_15_años_y_más,Población_masculina_de_15_años_y_más,Población_de_18_años_y_más,Población_masculina_de_18_años_y_más,Población_de_3_a_5_años,Población_masculina_de_3_a_5_años,Población_de_6_a_11_años,Población_masculina_de_6_a_11_años,Población_de_8_a_14_años,Población_masculina_de_8_a_14_años,Población_de_12_a_14_años,Población_masculina_de_12_a_14_años,Población_de_15_a_17_años,Población_masculina_de_15_a_17_años,Población_de_18_a_24_años,Población_masculina_de_18_a_24_años,Población_de_60_años_y_más,Población_masculina_de_60_años_y_más,Relación_hombres_mujeres,Población_de_0_a_14_años,Población_de_15_a_64_años,Población_de_65_años_y_más,Total_de_hogares_censales,Hogares_censales_con_persona_de_referencia_hombre,Población_en_hogares_censales,Población_en_hogares_censales_con_persona_de_referencia_hombre
19,Nuevo León,46,San Nicolás de los Garza,362,11,103,50,NaN,0,102,50,101,50,98,48,97,47,93,46,NaN,0,3,NaN,4,3,NaN,NaN,4,NaN,10,8,49,24,94.34,6,58,39,36,26,103,78
19,Nuevo León,46,San Nicolás de los Garza,362,12,93,45,NaN,NaN,91,43,90,42,86,42,82,39,77,36,NaN,NaN,4,0,7,3,4,3,5,3,6,NaN,24,11,93.75,11,61,21,27,15,93,54
19,Nuevo León,46,San Nicolás de los Garza,362,13,92,52,NaN,NaN,90,51,90,51,86,49,85,49,80,44,0,0,4,NaN,4,NaN,NaN,0,5,5,9,8,26,12,130,7,65,20,31,17,92,54
19,Nuevo León,46,San Nicolás de los Garza,362,14,44,18,0,0,44,18,44,18,41,17,41,17,39,16,0,0,3,NaN,NaN,0,0,0,NaN,NaN,6,NaN,13,7,69.23,3,30,11,13,10,44,35
19,Nuevo León,46,San Nicolás de los Garza,362,15,5,NaN,0,0,5,NaN,5,NaN,5,NaN,5,NaN,5,NaN,0,0,0,0,0,0,0,0,0,0,0,0,3,NaN,66.67,0,3,NaN,3,NaN,5,NaN
19,Nuevo León,46,San Nicolás de los Garza,362,16,92,43,0,0,92,43,91,42,89,40,87,38,86,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,11,4,37,15,87.76,5,56,31,29,15,92,49
19,Nuevo León,46,San Nicolás de los Garza,362,17,97,47,0,0,97,47,96,47,85,41,85,41,80,36,3,NaN,9,5,4,3,0,0,5,5,11,6,17,4,94,12,70,15,24,12,97,47
19,Nuevo León,46,San Nicolás de los Garza,362,18,76,45,NaN,NaN,75,44,75,44,70,40,68,38,65,35,NaN,NaN,3,3,5,5,NaN,NaN,3,3,8,3,24,11,145.16,8,46,22,25,19,76,56
19,Nuevo León,46,San Nicolás de los Garza,362,19,10,6,0,0,10,6,10,6,10,6,10,6,10,6,0,0,0,0,0,0,0,0,0,0,3,NaN,NaN,NaN,150,0,9,NaN,3,NaN,10,8
19,Nuevo León,46,San Nicolás de los Garza,362,20,115,49,3,NaN,112,48,109,46,107,45,105,43,101,42,4,3,NaN,0,NaN,NaN,NaN,NaN,4,NaN,20,10,29,11,74.24,10,82,23,30,12,115,57
19,Nuevo León,46,San Nicolás de los Garza,362,21,74,32,NaN,0,73,32,73,32,70,30,69,29,64,27,NaN,0,NaN,NaN,3,3,NaN,NaN,5,NaN,6,3,28,12,76.19,5,51,18,27,11,74,32
19,Nuevo León,46,San Nicolás de los Garza,362,22,117,56,4,3,113,53,111,52,104,47,98,41,89,39,3,NaN,6,5,12,11,6,6,9,NaN,10,5,24,12,91.8,19,81,17,35,20,117,69
19,Nuevo León,46,San Nicolás de los Garza,362,23,70,37,NaN,NaN,68,35,68,35,65,32,65,32,63,31,0,0,3,3,NaN,NaN,0,0,NaN,NaN,4,3,24,10,112.12,5,45,20,23,13,70,47
19,Nuevo León,46,San Nicolás de los Garza,362,24,21,9,0,0,21,9,21,9,21,9,19,7,19,7,0,0,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,12,5,75,NaN,8,11,8,5,21,16
19,Nuevo León,46,San Nicolás de los Garza,362,25,87,35,NaN,0,86,35,85,35,82,34,80,34,78,33,NaN,0,NaN,NaN,3,0,NaN,0,NaN,NaN,8,3,19,7,67.31,7,66,14,28,16,87,57
19,Nuevo León,46,San Nicolás de los Garza,362,26,78,33,NaN,0,77,33,75,32,69,28,68,27,67,27,3,NaN,5,4,4,3,NaN,NaN,NaN,0,8,5,17,3,73.33,10,55,13,23,12,78,49
19,Nuevo León,46,San Nicolás de los Garza,362,27,143,83,3,0,140,83,140,83,136,81,130,75,127,75,0,0,4,NaN,8,7,6,6,3,0,31,18,16,9,138.33,13,118,12,59,46,143,111
19,Nuevo León,46,San Nicolás de los Garza,362,28,131,57,7,NaN,124,55,122,55,106,46,102,45,99,44,4,NaN,14,8,18,9,4,NaN,3,NaN,12,6,36,17,77.03,29,78,24,37,20,131,70
19,Nuevo León,46,San Nicolás de los Garza,362,29,52,24,0,0,52,24,52,24,51,23,51,23,50,22,0,0,NaN,NaN,0,0,0,0,NaN,NaN,5,NaN,26,13,85.71,NaN,32,19,16,14,52,50
19,Nuevo León,46,San Nicolás de los Garza,362,30,110,52,4,NaN,106,51,103,49,93,44,88,44,82,39,6,3,7,4,10,NaN,5,0,6,5,7,4,33,17,89.66,22,61,27,30,22,110,88
19,Nuevo León,46,San Nicolás de los Garza,362,31,98,45,3,NaN,95,44,92,43,84,39,80,39,76,36,3,NaN,8,4,8,NaN,4,0,4,3,11,6,26,12,84.91,18,59,21,26,18,98,75
19,Nuevo León,46,San Nicolás de los Garza,362,35,34,17,0,0,34,17,34,17,30,14,30,14,28,13,0,0,4,3,4,3,0,0,NaN,NaN,4,NaN,8,3,100,4,23,7,11,7,34,20
19,Nuevo León,46,San Nicolás de los Garza,362,36,100,48,0,0,100,48,98,46,90,44,86,42,82,40,3,3,7,NaN,8,3,4,NaN,4,NaN,11,8,25,11,92.31,14,66,20,31,24,100,82
19,Nuevo León,46,San Nicolás de los Garza,362,37,59,29,0,0,59,29,58,29,54,26,52,25,52,25,NaN,0,4,3,6,4,NaN,NaN,0,0,3,NaN,22,9,96.67,7,35,17,23,15,59,43
19,Nuevo León,46,San Nicolás de los Garza,362,41,14,5,0,0,14,5,14,5,13,5,12,5,12,5,0,0,NaN,0,NaN,0,NaN,0,0,0,NaN,0,4,NaN,55.56,NaN,10,NaN,5,NaN,14,9
19,Nuevo León,46,San Nicolás de los Garza,362,42,91,39,NaN,NaN,90,38,90,38,83,33,82,33,81,33,NaN,NaN,6,4,6,3,NaN,0,NaN,0,8,6,35,12,75,9,52,30,31,15,91,43
19,Nuevo León,46,San Nicolás de los Garza,362,44,170,87,4,4,166,83,164,82,142,70,138,69,128,67,5,4,19,9,16,6,4,NaN,10,NaN,16,8,37,16,104.82,32,114,24,47,35,170,138
19,Nuevo León,46,San Nicolás de los Garza,362,48,121,61,6,3,115,58,110,57,101,51,93,44,87,42,7,NaN,7,5,12,9,8,7,6,NaN,11,5,18,7,101.67,28,84,9,31,20,121,87
19,Nuevo León,46,San Nicolás de los Garza,362,49,114,55,3,NaN,111,54,111,54,110,54,108,53,102,50,0,0,NaN,0,3,NaN,NaN,NaN,6,3,15,4,24,11,93.22,6,91,17,44,33,114,92
19,Nuevo León,46,San Nicolás de los Garza,362,50,161,70,6,NaN,155,69,152,67,138,62,134,60,124,56,4,NaN,13,5,15,6,4,NaN,10,4,16,7,23,8,76.92,27,116,18,66,35,161,99
19,Nuevo León,46,San Nicolás de los Garza,362,51,124,57,3,NaN,121,56,118,54,105,49,103,48,98,45,4,NaN,12,5,9,3,NaN,NaN,5,3,19,9,15,6,85.07,21,94,9,43,29,124,88
19,Nuevo León,46,San Nicolás de los Garza,362,52,195,100,9,3,186,97,178,92,163,82,157,79,150,73,10,7,13,8,14,8,6,3,7,6,21,5,22,13,105.26,38,144,13,64,41,195,139
19,Nuevo León,46,San Nicolás de los Garza,362,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,362,54,168,77,5,NaN,163,75,160,73,153,69,151,68,143,67,3,NaN,7,4,8,4,NaN,NaN,8,NaN,23,13,25,10,84.62,17,133,18,67,34,168,102
19,Nuevo León,46,San Nicolás de los Garza,362,55,182,85,5,NaN,177,84,173,83,162,73,151,68,144,66,9,6,6,5,17,10,11,5,7,NaN,16,8,35,12,87.63,31,133,18,68,42,182,120
19,Nuevo León,46,San Nicolás de los Garza,362,56,182,85,7,3,175,82,169,79,156,71,151,69,145,66,11,5,8,6,10,6,5,NaN,6,3,18,11,31,9,87.63,31,129,22,67,40,182,117
19,Nuevo León,46,San Nicolás de los Garza,362,57,192,99,6,NaN,186,97,180,94,171,90,170,90,163,87,8,3,7,4,5,3,NaN,0,7,3,37,25,15,8,106.45,22,161,9,60,47,192,159
19,Nuevo León,46,San Nicolás de los Garza,362,58,214,108,NaN,NaN,213,107,208,105,198,101,187,93,179,88,9,4,6,NaN,15,10,11,8,8,5,39,21,27,14,101.89,27,170,17,73,53,214,176
19,Nuevo León,46,San Nicolás de los Garza,362,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,362,61,201,100,3,NaN,198,98,194,97,171,84,158,77,149,73,8,3,19,11,26,16,13,7,9,4,22,14,43,20,99.01,43,132,26,48,35,201,153
19,Nuevo León,46,San Nicolás de los Garza,362,62,151,77,0,0,151,77,150,76,139,70,132,67,124,61,3,NaN,9,5,13,6,7,3,8,6,17,10,43,19,104.05,19,102,30,47,30,151,101
19,Nuevo León,46,San Nicolás de los Garza,362,63,141,67,3,NaN,138,66,136,65,125,58,120,58,110,55,5,4,8,4,9,3,5,0,10,3,9,4,42,19,90.54,21,89,31,39,30,141,111
19,Nuevo León,46,San Nicolás de los Garza,362,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,362,65,138,67,4,NaN,134,65,133,64,120,56,107,50,103,46,NaN,NaN,12,8,24,13,13,6,4,4,12,6,38,17,94.37,31,81,26,36,24,138,93
19,Nuevo León,46,San Nicolás de los Garza,362,66,144,75,4,0,140,75,137,72,121,61,113,58,105,53,7,5,12,9,17,9,8,3,8,5,10,7,32,14,108.7,31,94,19,42,25,144,85
19,Nuevo León,46,San Nicolás de los Garza,362,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,362,68,98,46,NaN,0,96,46,95,46,89,43,86,41,85,40,3,NaN,4,NaN,7,4,3,NaN,NaN,NaN,9,6,30,13,88.46,12,64,22,29,21,98,77
19,Nuevo León,46,San Nicolás de los Garza,362,69,89,43,3,NaN,86,41,85,40,82,39,78,37,74,34,NaN,NaN,3,NaN,6,3,4,NaN,4,3,7,3,22,11,93.48,11,65,13,26,24,89,84
19,Nuevo León,46,San Nicolás de los Garza,362,70,171,66,4,NaN,167,64,164,62,150,57,150,57,145,55,4,NaN,13,5,12,5,0,0,5,NaN,23,7,27,10,62.86,21,132,18,64,37,171,113
19,Nuevo León,46,San Nicolás de los Garza,381,1,108,53,4,NaN,104,52,104,52,98,50,96,50,94,49,0,0,6,NaN,7,NaN,NaN,0,NaN,NaN,13,5,28,12,96.36,12,82,14,36,25,108,86
19,Nuevo León,46,San Nicolás de los Garza,381,2,128,64,5,3,123,61,120,60,111,56,105,53,97,47,5,3,7,NaN,12,5,6,3,8,6,15,11,23,10,100,23,90,15,41,26,128,90
19,Nuevo León,46,San Nicolás de los Garza,381,3,90,45,NaN,NaN,88,44,87,43,79,39,76,38,72,37,NaN,NaN,7,4,9,4,3,NaN,4,NaN,6,5,23,8,100,14,58,18,35,24,90,68
19,Nuevo León,46,San Nicolás de los Garza,381,4,33,16,NaN,NaN,32,15,29,14,29,14,29,14,28,14,3,NaN,0,0,0,0,0,0,NaN,0,3,NaN,9,4,94.12,4,24,5,16,12,33,29
19,Nuevo León,46,San Nicolás de los Garza,381,5,56,24,4,0,52,24,51,24,49,22,47,22,46,21,NaN,0,NaN,NaN,3,NaN,NaN,0,NaN,NaN,4,4,15,5,75,9,33,14,23,11,56,35
19,Nuevo León,46,San Nicolás de los Garza,381,6,105,44,4,3,101,41,100,40,94,38,94,38,90,35,NaN,NaN,6,NaN,5,NaN,0,0,4,3,8,5,32,9,72.13,11,74,20,38,20,105,61
19,Nuevo León,46,San Nicolás de los Garza,381,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,381,8,68,33,3,NaN,65,31,62,29,55,27,50,26,46,23,3,NaN,7,NaN,9,NaN,5,NaN,4,3,7,4,7,NaN,94.29,18,46,4,22,17,68,61
19,Nuevo León,46,San Nicolás de los Garza,381,9,93,44,NaN,NaN,92,43,88,40,85,39,82,38,81,38,6,4,NaN,0,4,NaN,3,NaN,NaN,0,4,3,31,11,89.8,11,58,24,34,23,93,67
19,Nuevo León,46,San Nicolás de los Garza,381,10,55,26,3,NaN,52,25,51,24,50,24,50,24,50,24,NaN,NaN,NaN,0,NaN,0,0,0,0,0,3,NaN,16,8,89.66,5,34,16,17,12,55,39
19,Nuevo León,46,San Nicolás de los Garza,381,11,90,44,0,0,90,44,89,43,84,39,79,35,74,32,NaN,NaN,5,4,9,7,5,4,5,3,7,NaN,31,12,95.65,11,54,25,32,19,90,58
19,Nuevo León,46,San Nicolás de los Garza,381,12,106,50,3,NaN,103,48,99,45,87,37,84,37,80,35,8,6,8,5,10,4,3,0,4,NaN,7,4,18,9,89.29,22,76,8,33,19,106,69
