CEF,NE,CM,NM,AGEB,CMZ,PT,PF,P_0_2,PF_0_2,P_3_MAS,PF_3_MAS,P_5_MAS,PF_5_MAS,P_12_MAS,PF_12_MAS,P_15_MAS,PF_15_MAS,P_18_MAS,PF_18_MAS,P_3_5,PF_3_5,P_6_11,PF_6_11,P_8_14,PF_8_14,P_12_14,PF_12_14,P_15_17,PF_15_17,P_18_24,PF_18_24,PF_15_49,P_60_MAS,PF_60_MAS,RMF,P_0_14,P_15_64,P_65_100,THC,HCRF,HCRM,PHC,PHCRF
19,Nuevo León,46,San Nicolás de los Garza,1163,41,33,19,0,0,33,19,32,18,30,16,29,15,28,14,NaN,NaN,NaN,NaN,3,3,NaN,NaN,NaN,NaN,4,3,7,9,5,73.68,4,26,3,9,4,5,33,15
19,Nuevo León,46,San Nicolás de los Garza,1163,42,33,15,0,0,33,15,32,15,28,11,27,11,26,10,NaN,0,4,4,3,NaN,NaN,0,NaN,NaN,4,NaN,6,7,3,120,6,24,3,11,4,7,33,10
19,Nuevo León,46,San Nicolás de los Garza,1163,44,207,109,4,NaN,203,108,197,106,176,91,169,87,156,82,6,NaN,21,15,24,16,7,4,13,5,20,11,53,25,15,89.91,38,155,14,59,13,46,207,49
19,Nuevo León,46,San Nicolás de los Garza,1163,45,34,17,0,0,34,17,33,17,30,16,29,15,29,15,NaN,0,3,NaN,NaN,NaN,NaN,NaN,0,0,3,3,7,8,4,100,5,27,NaN,11,4,7,34,12
19,Nuevo León,46,San Nicolás de los Garza,1163,46,44,19,0,0,44,19,44,19,42,19,41,18,39,17,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,7,3,8,9,6,131.58,3,37,4,14,7,7,44,20
19,Nuevo León,46,San Nicolás de los Garza,1163,47,300,157,7,NaN,293,156,285,152,249,133,239,126,224,120,13,7,31,16,33,22,10,7,15,6,39,18,84,26,15,91.08,61,222,17,83,18,65,300,50
19,Nuevo León,46,San Nicolás de los Garza,1163,48,34,18,NaN,NaN,33,17,33,17,30,17,29,16,26,13,0,0,3,0,3,NaN,NaN,NaN,3,3,NaN,0,9,5,NaN,88.89,5,28,NaN,13,3,10,34,7
19,Nuevo León,46,San Nicolás de los Garza,1163,49,282,142,9,5,273,137,271,136,248,127,236,121,225,118,3,NaN,22,8,30,13,12,6,11,3,40,23,78,32,15,98.59,46,219,17,89,17,72,282,39
19,Nuevo León,46,San Nicolás de los Garza,1163,50,50,26,3,NaN,47,24,44,23,40,22,38,21,36,19,5,NaN,NaN,0,3,NaN,NaN,NaN,NaN,NaN,3,NaN,13,6,3,92.31,12,34,4,14,5,9,50,15
19,Nuevo León,46,San Nicolás de los Garza,1163,51,318,167,12,5,306,162,295,154,265,139,251,129,237,123,15,10,26,13,34,21,14,10,14,6,43,26,88,31,17,90.42,67,240,11,86,18,68,318,56
19,Nuevo León,46,San Nicolás de los Garza,1163,52,42,22,NaN,0,41,22,41,22,39,21,37,19,35,18,0,0,NaN,NaN,4,3,NaN,NaN,NaN,NaN,6,NaN,11,7,NaN,90.91,5,37,0,12,NaN,11,42,NaN
19,Nuevo León,46,San Nicolás de los Garza,1163,54,145,73,4,3,141,70,139,68,123,60,120,59,114,57,NaN,NaN,16,8,14,5,3,NaN,6,NaN,11,8,31,22,12,98.63,25,110,10,42,8,34,145,22
19,Nuevo León,46,San Nicolás de los Garza,1163,55,35,16,NaN,NaN,34,15,32,15,28,12,28,12,28,12,NaN,0,4,3,NaN,0,0,0,0,0,NaN,0,5,7,4,118.75,7,21,7,13,NaN,11,35,7
19,Nuevo León,46,San Nicolás de los Garza,1163,56,159,85,5,NaN,154,84,150,82,132,73,126,70,118,64,4,NaN,18,9,16,9,6,3,8,6,20,9,40,20,12,87.06,33,118,8,45,14,31,159,38
19,Nuevo León,46,San Nicolás de los Garza,1163,57,55,22,NaN,NaN,54,21,53,21,47,20,45,19,43,19,NaN,NaN,5,0,4,NaN,NaN,NaN,NaN,0,4,NaN,8,13,6,150,10,40,5,15,3,12,55,13
19,Nuevo León,46,San Nicolás de los Garza,1163,58,51,28,NaN,NaN,49,26,46,26,43,24,41,23,40,23,4,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,0,3,NaN,9,11,6,82.14,10,34,7,16,7,9,51,19
19,Nuevo León,46,San Nicolás de los Garza,1163,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1163,60,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,1163,61,56,28,NaN,NaN,55,27,55,27,50,24,44,22,40,20,NaN,NaN,4,NaN,9,4,6,NaN,4,NaN,4,NaN,16,3,NaN,100,12,44,0,16,NaN,14,56,6
19,Nuevo León,46,San Nicolás de los Garza,1163,62,155,78,5,NaN,150,76,146,75,128,64,120,59,115,57,6,3,16,9,18,9,8,5,5,NaN,16,7,39,17,10,98.72,35,108,12,42,8,34,155,29
19,Nuevo León,46,San Nicolás de los Garza,1178,2,89,46,NaN,NaN,87,45,85,44,80,43,78,43,75,40,3,NaN,4,NaN,5,NaN,NaN,0,3,3,9,6,21,33,18,93.48,11,53,25,26,7,19,89,23
19,Nuevo León,46,San Nicolás de los Garza,1178,3,96,48,3,NaN,93,47,93,47,89,46,85,46,81,44,0,0,4,NaN,8,NaN,4,0,4,NaN,10,6,23,38,22,100,11,57,28,26,6,20,96,25
19,Nuevo León,46,San Nicolás de los Garza,1178,4,92,49,NaN,NaN,91,48,90,48,81,44,79,43,74,39,NaN,NaN,8,3,9,3,NaN,NaN,5,4,6,3,22,32,18,87.76,13,53,26,25,4,21,92,14
19,Nuevo León,46,San Nicolás de los Garza,1178,5,48,22,3,0,45,22,43,20,39,19,37,18,36,18,NaN,NaN,4,NaN,5,NaN,NaN,NaN,NaN,0,3,NaN,8,15,8,118.18,11,29,8,14,5,9,48,9
19,Nuevo León,46,San Nicolás de los Garza,1178,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1178,7,135,65,4,NaN,131,63,129,63,113,56,105,52,100,49,5,0,13,7,19,11,8,4,5,3,10,6,30,42,20,107.69,30,73,32,37,7,30,135,26
19,Nuevo León,46,San Nicolás de los Garza,1178,8,152,75,5,4,147,71,146,71,138,67,133,64,130,63,NaN,0,8,4,11,6,5,3,3,NaN,11,7,30,53,27,102.67,19,90,43,44,9,35,152,32
19,Nuevo León,46,San Nicolás de los Garza,1178,9,133,67,NaN,0,131,67,131,67,123,63,119,60,114,58,NaN,NaN,7,3,10,6,4,3,5,NaN,13,6,28,51,27,98.51,14,88,31,40,8,32,133,28
19,Nuevo León,46,San Nicolás de los Garza,1178,11,69,35,5,NaN,64,34,61,31,55,27,54,27,53,27,5,3,4,4,3,NaN,NaN,0,NaN,0,NaN,0,11,27,15,97.14,15,37,17,23,5,18,69,9
19,Nuevo León,46,San Nicolás de los Garza,1178,12,102,52,3,NaN,99,50,97,48,91,46,85,43,83,42,NaN,NaN,6,NaN,10,4,6,3,NaN,NaN,16,5,20,32,18,96.15,17,57,28,25,8,17,102,20
19,Nuevo León,46,San Nicolás de los Garza,1178,13,97,43,NaN,NaN,96,42,94,42,88,38,88,38,85,37,4,NaN,4,NaN,4,NaN,0,0,3,NaN,12,4,16,40,18,125.58,9,59,29,31,4,27,97,13
19,Nuevo León,46,San Nicolás de los Garza,1178,14,81,39,4,NaN,77,38,76,37,69,34,67,34,65,32,NaN,NaN,7,3,6,NaN,NaN,0,NaN,NaN,10,4,18,26,14,107.69,14,49,18,24,5,19,81,9
19,Nuevo León,46,San Nicolás de los Garza,1178,15,87,48,NaN,NaN,85,46,82,45,76,44,71,40,69,39,3,NaN,6,NaN,9,4,5,4,NaN,NaN,5,3,21,26,14,81.25,16,52,19,22,5,17,87,21
19,Nuevo León,46,San Nicolás de los Garza,1178,16,70,33,NaN,0,68,33,68,33,63,31,63,31,59,30,NaN,NaN,4,NaN,NaN,0,0,0,4,NaN,10,5,16,26,12,112.12,7,47,16,21,NaN,19,70,6
19,Nuevo León,46,San Nicolás de los Garza,1178,17,80,43,NaN,NaN,78,42,76,42,69,37,64,33,63,33,3,0,6,5,9,8,5,4,NaN,0,12,8,17,22,10,86.05,16,50,14,18,6,12,80,22
19,Nuevo León,46,San Nicolás de los Garza,1178,18,77,41,3,NaN,74,39,74,39,68,34,65,31,60,29,4,3,NaN,NaN,4,4,3,3,5,NaN,10,4,16,27,14,87.8,12,42,23,22,6,16,77,27
19,Nuevo León,46,San Nicolás de los Garza,1178,19,71,37,3,NaN,68,36,64,33,58,29,57,28,56,28,5,4,5,3,5,3,NaN,NaN,NaN,0,8,4,13,20,13,91.89,14,41,16,20,10,10,71,38
19,Nuevo León,46,San Nicolás de los Garza,1178,20,79,42,NaN,NaN,78,41,74,38,70,37,68,35,67,34,5,3,3,NaN,4,3,NaN,NaN,NaN,NaN,5,NaN,13,32,20,88.1,11,42,26,22,6,16,79,13
19,Nuevo León,46,San Nicolás de los Garza,1178,21,190,96,7,5,183,91,180,90,157,80,152,77,147,74,5,NaN,21,10,19,9,5,3,5,3,16,7,42,50,22,97.92,38,120,32,50,12,38,190,42
19,Nuevo León,46,San Nicolás de los Garza,1178,22,47,31,0,0,47,31,47,31,45,30,42,27,41,26,0,0,NaN,NaN,5,4,3,3,NaN,NaN,3,NaN,11,17,12,51.61,5,28,14,18,11,7,47,22
19,Nuevo León,46,San Nicolás de los Garza,1178,23,58,28,NaN,0,57,28,57,28,55,27,50,24,49,23,NaN,NaN,NaN,0,5,3,5,3,NaN,NaN,7,5,13,21,10,107.14,8,36,14,18,4,14,58,13
19,Nuevo León,46,San Nicolás de los Garza,1178,24,54,27,3,NaN,51,25,51,25,43,20,43,20,43,20,NaN,NaN,7,4,5,3,0,0,0,0,5,NaN,10,18,8,100,11,33,10,15,NaN,13,54,3
19,Nuevo León,46,San Nicolás de los Garza,1178,25,84,44,0,0,84,44,81,42,75,38,71,37,70,36,3,NaN,6,4,10,5,4,NaN,NaN,NaN,7,4,18,32,18,90.91,13,50,21,27,6,21,84,22
19,Nuevo León,46,San Nicolás de los Garza,1178,26,83,39,NaN,0,82,39,78,37,72,34,69,32,67,31,6,3,4,NaN,5,3,3,NaN,NaN,NaN,5,NaN,16,22,11,112.82,14,58,11,23,4,19,83,10
19,Nuevo León,46,San Nicolás de los Garza,1178,27,79,36,NaN,NaN,77,35,75,35,67,32,65,31,62,30,4,NaN,6,NaN,8,3,NaN,NaN,3,NaN,6,0,12,26,13,119.44,14,48,17,24,8,16,79,21
19,Nuevo León,46,San Nicolás de los Garza,1178,28,68,35,NaN,NaN,66,34,65,33,60,31,56,31,55,30,3,NaN,3,NaN,5,NaN,4,0,NaN,NaN,4,NaN,10,24,14,94.29,12,40,16,21,8,13,68,23
19,Nuevo León,46,San Nicolás de los Garza,1178,29,67,32,3,NaN,64,31,63,30,55,25,52,24,47,23,NaN,NaN,7,5,7,4,3,NaN,5,NaN,NaN,0,11,19,10,109.38,15,41,11,20,6,14,67,26
19,Nuevo León,46,San Nicolás de los Garza,1182,1,74,36,NaN,0,73,36,71,36,68,35,67,34,64,32,NaN,0,3,NaN,3,NaN,NaN,NaN,3,NaN,5,3,15,33,19,105.56,7,37,30,23,5,18,74,11
19,Nuevo León,46,San Nicolás de los Garza,1182,2,107,49,NaN,0,105,49,104,49,99,45,95,44,92,44,NaN,0,5,4,9,5,4,NaN,3,0,6,NaN,17,39,21,118.37,12,64,31,30,6,24,107,18
19,Nuevo León,46,San Nicolás de los Garza,1182,3,220,116,4,3,216,113,207,108,184,95,181,93,174,90,14,8,18,10,16,10,3,NaN,7,3,13,9,50,60,29,89.66,39,137,44,65,12,53,220,35
19,Nuevo León,46,San Nicolás de los Garza,1182,4,31,16,NaN,0,30,16,30,16,29,16,28,16,28,16,0,0,NaN,0,NaN,0,NaN,0,0,0,6,4,10,11,5,93.75,3,18,10,9,NaN,8,31,6
19,Nuevo León,46,San Nicolás de los Garza,1182,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1182,6,66,38,NaN,NaN,64,37,64,37,62,36,59,35,56,34,0,0,NaN,NaN,4,NaN,3,NaN,3,NaN,3,NaN,19,25,15,73.68,7,38,21,20,6,14,66,17
19,Nuevo León,46,San Nicolás de los Garza,1182,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1182,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1182,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1182,10,155,88,5,4,150,84,144,80,131,75,124,72,120,69,9,5,10,4,14,5,7,3,4,3,15,10,40,45,25,76.14,31,92,32,44,14,30,155,50
19,Nuevo León,46,San Nicolás de los Garza,1182,11,82,43,3,NaN,79,41,78,41,75,38,74,37,71,35,NaN,0,3,3,NaN,NaN,NaN,NaN,3,NaN,10,4,14,40,22,90.7,8,43,31,24,6,18,82,18
19,Nuevo León,46,San Nicolás de los Garza,1182,12,90,44,NaN,NaN,88,42,85,41,80,39,78,39,75,38,4,NaN,4,NaN,6,NaN,NaN,0,3,NaN,11,4,19,35,18,104.55,12,47,31,27,7,20,90,25
19,Nuevo León,46,San Nicolás de los Garza,1182,13,77,40,NaN,NaN,75,38,74,38,71,36,68,35,65,33,NaN,NaN,NaN,NaN,3,NaN,3,NaN,3,NaN,7,4,17,24,13,92.5,9,50,18,23,6,17,77,23
19,Nuevo León,46,San Nicolás de los Garza,1182,14,100,48,NaN,0,98,48,97,47,89,46,86,44,82,42,NaN,NaN,7,NaN,8,NaN,3,NaN,4,NaN,4,3,23,38,20,108.33,14,54,32,29,8,21,100,22
19,Nuevo León,46,San Nicolás de los Garza,1182,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1182,16,171,101,NaN,NaN,169,99,169,99,153,89,147,84,139,81,NaN,NaN,15,9,18,13,6,5,8,3,18,10,40,62,35,69.31,24,105,42,50,15,35,171,52
19,Nuevo León,46,San Nicolás de los Garza,1182,17,56,33,3,3,53,30,52,30,47,26,46,26,42,23,NaN,0,5,4,3,NaN,NaN,0,4,3,4,3,14,16,9,69.7,10,33,13,18,6,12,56,17
19,Nuevo León,46,San Nicolás de los Garza,1182,18,99,49,NaN,0,98,49,97,48,92,46,88,42,84,41,NaN,NaN,5,NaN,9,6,4,4,4,NaN,12,5,18,41,21,102.04,11,50,38,27,3,24,99,14
19,Nuevo León,46,San Nicolás de los Garza,1182,19,175,89,5,NaN,170,87,158,80,150,79,145,75,139,72,13,7,7,NaN,9,5,5,4,6,3,14,4,43,54,30,96.63,30,104,41,43,10,33,175,41
19,Nuevo León,46,San Nicolás de los Garza,1182,20,167,78,6,NaN,161,77,160,76,148,69,142,68,137,68,NaN,NaN,11,6,12,5,6,NaN,5,0,18,7,31,60,34,114.1,25,99,43,51,13,38,167,45
19,Nuevo León,46,San Nicolás de los Garza,1182,21,68,35,NaN,0,67,35,67,35,64,32,63,31,60,31,0,0,3,3,3,3,NaN,NaN,3,0,9,4,17,24,12,94.29,5,42,21,21,5,16,68,10
19,Nuevo León,46,San Nicolás de los Garza,1182,22,153,80,NaN,0,151,80,146,78,136,73,131,70,127,68,7,3,8,4,11,6,5,3,4,NaN,14,9,39,54,29,91.25,22,86,45,44,10,34,153,29
19,Nuevo León,46,San Nicolás de los Garza,1182,23,68,33,3,3,65,30,61,29,56,25,52,25,49,24,6,3,3,NaN,6,NaN,4,0,3,NaN,8,5,15,18,9,106.06,16,37,15,17,5,12,68,22
19,Nuevo León,46,San Nicolás de los Garza,1182,24,139,67,3,NaN,136,66,132,63,121,59,119,59,114,58,5,3,10,4,7,3,NaN,0,5,NaN,9,5,27,50,27,107.46,20,76,43,43,13,30,139,41
19,Nuevo León,46,San Nicolás de los Garza,1182,25,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,1182,26,141,66,7,4,134,62,130,61,116,53,108,49,104,49,6,NaN,12,7,16,10,8,4,4,0,12,4,23,48,24,113.64,33,67,41,38,5,33,141,11
19,Nuevo León,46,San Nicolás de los Garza,1182,27,86,41,5,NaN,81,40,79,38,70,34,68,33,68,33,4,4,7,NaN,6,NaN,NaN,NaN,0,0,9,4,16,20,10,109.76,18,53,15,25,5,20,86,13
19,Nuevo León,46,San Nicolás de los Garza,1182,28,39,17,0,0,39,17,37,16,33,14,31,13,30,13,NaN,NaN,4,NaN,5,3,NaN,NaN,NaN,0,NaN,0,4,17,9,129.41,8,19,12,10,3,7,39,12
19,Nuevo León,46,San Nicolás de los Garza,1182,29,127,64,6,3,121,61,117,60,109,55,105,52,101,51,4,NaN,8,5,12,8,4,3,4,NaN,10,6,25,42,22,98.44,22,68,37,39,10,29,127,34
19,Nuevo León,46,San Nicolás de los Garza,1182,30,70,41,3,NaN,67,39,67,39,64,36,61,35,59,33,0,0,3,3,5,3,3,NaN,NaN,NaN,12,5,20,20,10,70.73,9,48,13,26,13,13,70,30
19,Nuevo León,46,San Nicolás de los Garza,1182,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1197,2,170,90,3,NaN,167,89,164,87,153,81,142,77,136,74,5,3,9,5,17,7,11,4,6,3,19,10,46,43,24,88.89,28,103,39,50,15,35,170,46
19,Nuevo León,46,San Nicolás de los Garza,1197,3,136,71,3,3,133,68,130,67,118,61,113,60,107,55,7,4,8,3,12,4,5,NaN,6,5,7,4,32,42,23,91.55,23,87,26,33,9,24,136,30
19,Nuevo León,46,San Nicolás de los Garza,1197,5,142,69,NaN,0,140,69,138,67,125,63,116,59,109,55,3,NaN,12,4,19,8,9,4,7,4,10,3,33,46,24,105.8,26,78,38,46,12,34,142,28
19,Nuevo León,46,San Nicolás de los Garza,1197,6,135,72,3,0,132,72,130,71,118,65,114,62,110,60,5,4,9,3,10,6,4,3,4,NaN,15,12,37,37,21,87.5,21,94,20,33,11,22,135,53
19,Nuevo León,46,San Nicolás de los Garza,1197,7,60,36,3,NaN,57,35,55,35,51,32,49,31,49,31,NaN,0,4,3,4,3,NaN,NaN,0,0,7,5,17,16,12,66.67,11,34,15,15,7,8,60,24
19,Nuevo León,46,San Nicolás de los Garza,1197,8,185,82,4,0,181,82,177,79,167,77,162,74,160,74,5,3,9,NaN,13,5,5,3,NaN,0,20,6,26,69,38,125.61,23,102,60,54,16,38,185,50
19,Nuevo León,46,San Nicolás de los Garza,1197,9,111,52,3,NaN,108,50,105,49,99,48,95,44,91,42,5,NaN,4,0,7,4,4,4,4,NaN,9,3,20,36,20,113.46,16,75,20,33,9,24,111,33
19,Nuevo León,46,San Nicolás de los Garza,1197,10,41,20,NaN,NaN,40,19,39,19,37,17,37,17,36,17,NaN,NaN,NaN,NaN,0,0,0,0,NaN,0,7,3,8,11,7,105,4,27,10,11,NaN,9,41,9
19,Nuevo León,46,San Nicolás de los Garza,1197,11,128,62,3,NaN,125,61,123,60,117,57,113,55,111,55,3,NaN,5,NaN,7,3,4,NaN,NaN,0,17,4,27,42,24,106.45,15,76,37,39,11,28,128,31
19,Nuevo León,46,San Nicolás de los Garza,1197,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,120A,23,168,88,6,3,162,85,155,84,139,74,134,71,127,69,7,NaN,16,10,16,10,5,3,7,NaN,18,10,40,40,23,90.91,34,108,26,42,17,25,168,72
19,Nuevo León,46,San Nicolás de los Garza,120A,24,40,19,NaN,NaN,39,18,37,16,36,16,33,13,32,13,3,NaN,0,0,3,3,3,3,NaN,0,4,NaN,7,11,5,110.53,7,22,11,11,4,7,40,19
19,Nuevo León,46,San Nicolás de los Garza,120A,25,82,39,NaN,NaN,80,38,77,37,70,36,66,34,64,32,4,NaN,6,NaN,8,NaN,4,NaN,NaN,NaN,13,6,22,16,9,110.26,16,54,12,18,6,12,82,29
19,Nuevo León,46,San Nicolás de los Garza,120A,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,120A,27,154,95,4,3,150,92,146,89,127,77,115,67,111,64,6,3,17,12,23,18,12,10,4,3,21,11,41,25,15,62.11,39,99,16,35,14,21,154,59
19,Nuevo León,46,San Nicolás de los Garza,120A,28,153,71,6,4,147,67,143,65,128,59,118,55,107,52,7,3,12,5,17,7,10,4,11,3,9,7,34,30,14,115.49,35,97,21,38,14,24,153,51
19,Nuevo León,46,San Nicolás de los Garza,120A,29,61,27,4,NaN,57,25,54,25,48,23,42,22,39,20,5,NaN,4,NaN,7,NaN,6,NaN,3,NaN,8,6,17,8,4,125.93,19,37,5,9,NaN,8,61,6
19,Nuevo León,46,San Nicolás de los Garza,120A,30,48,27,3,NaN,45,26,45,26,42,25,41,25,40,25,0,0,3,NaN,4,NaN,NaN,0,NaN,0,3,3,10,14,10,77.78,7,29,12,16,8,8,48,23
